ts,sensor_id,count,avg
2022-05-01 21:00:00.0,8227,25,11.655999999999999
2022-05-01 21:00:00.0,7830,25,11.598400000000002
2022-05-01 21:00:00.0,7389,24,12.1
2022-05-01 21:00:00.0,8362,24,10.54583333333333
2022-05-01 21:00:00.0,9119,24,17.033333333333324
2022-05-01 21:00:00.0,5571,24,12.395833333333336
2022-05-01 21:00:00.0,9313,24,19.250000000000004
2022-05-01 21:00:00.0,7882,24,11.85
2022-05-01 21:00:00.0,9985,25,16.84
2022-05-01 22:00:00.0,5571,24,11.920833333333336
2022-05-01 22:00:00.0,7830,24,10.595416666666667
2022-05-01 22:00:00.0,9985,24,16.07916666666666
2022-05-01 22:00:00.0,7882,24,11.4625
2022-05-01 22:00:00.0,9119,24,16.495833333333334
2022-05-01 22:00:00.0,9313,22,18.763636363636373
2022-05-01 22:00:00.0,8362,25,10.076
2022-05-01 22:00:00.0,8227,24,10.604166666666666
2022-05-01 22:00:00.0,7389,24,11.920833333333334
2022-05-01 23:00:00.0,9119,25,15.583999999999998
2022-05-01 23:00:00.0,8362,24,9.558333333333332
2022-05-01 23:00:00.0,9313,24,18.25833333333334
2022-05-01 23:00:00.0,7830,25,9.4588
2022-05-01 23:00:00.0,7882,24,11.183333333333332
2022-05-01 23:00:00.0,9985,24,15.64166666666666
2022-05-01 23:00:00.0,7389,25,11.712
2022-05-01 23:00:00.0,8227,24,9.566666666666668
2022-05-01 23:00:00.0,5571,24,11.174999999999999
2022-05-02 00:00:00.0,9119,25,15.719999999999994
2022-05-02 00:00:00.0,9985,24,15.074999999999996
2022-05-02 00:00:00.0,7389,25,11.152000000000001
2022-05-02 00:00:00.0,7830,24,8.577916666666667
2022-05-02 00:00:00.0,7882,25,11.48
2022-05-02 00:00:00.0,8227,25,8.811999999999998
2022-05-02 00:00:00.0,8362,25,9.004
2022-05-02 00:00:00.0,5571,24,10.458333333333337
2022-05-02 00:00:00.0,9313,19,17.71052631578947
2022-05-02 01:00:00.0,9313,24,17.17083333333334
2022-05-02 01:00:00.0,8362,24,8.64166666666667
2022-05-02 01:00:00.0,8227,24,8.1125
2022-05-02 01:00:00.0,9119,24,15.870833333333332
2022-05-02 01:00:00.0,7389,24,10.975
2022-05-02 01:00:00.0,5571,25,9.896
2022-05-02 01:00:00.0,9985,25,14.628000000000004
2022-05-02 01:00:00.0,7830,25,7.7524000000000015
2022-05-02 01:00:00.0,7882,24,11.054166666666665
2022-05-02 02:00:00.0,8362,25,8.655999999999999
2022-05-02 02:00:00.0,7389,24,11.045833333333333
2022-05-02 02:00:00.0,9313,20,16.845000000000006
2022-05-02 02:00:00.0,9985,24,14.762500000000008
2022-05-02 02:00:00.0,5571,24,9.433333333333332
2022-05-02 02:00:00.0,9119,24,15.100000000000003
2022-05-02 02:00:00.0,8227,24,7.741666666666664
